train_number,station_id,initial_delay_minutes,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation,event_id,frontier_checks
12010,CSMT,35.0,3,0,119.8,1,EVT003547,[]
12187,PRYJ,16.0,2,0,41.0,1,EVT003548,[]
12042,HWH,1.0,0,0,1.0,0,EVT003549,[]
12267,GHY,44.0,1,0,84.8,1,EVT003550,[]
12163,NDLS,53.0,1,0,102.4,1,EVT003551,[]
12152,PUNE,43.0,5,1,104.9,1,EVT003552,[]
12213,NGP,1.0,0,0,1.0,0,EVT003553,[]
12126,NDLS,53.0,3,0,186.5,1,EVT003554,[]
12237,BSP,1.0,0,0,1.0,0,EVT003555,[]
12111,MAS,54.0,7,1,183.2,1,EVT003556,[]
12145,JU,39.0,0,0,39.0,0,EVT003557,[]
12246,NDLS,1.0,0,0,1.0,0,EVT003558,[]
12086,VSKP,31.0,1,0,59.5,1,EVT003559,[]
12211,TVC,20.0,4,0,73.4,1,EVT003560,[]
12258,BCT,45.0,1,0,86.8,0,EVT003561,[]
12311,KGP,42.0,1,0,80.9,0,EVT003562,[]
12159,JP,3.0,0,0,3.0,0,EVT003563,[]
12046,PNBE,47.0,1,0,90.7,1,EVT003564,[]
12096,MYS,5.0,0,0,5.0,0,EVT003565,[]
12193,BSP,26.0,0,0,26.0,0,EVT003566,[]
12200,JHS,53.0,3,0,186.5,1,EVT003567,[]
12035,PUNE,1.0,0,0,1.0,0,EVT003568,[]
12065,PRYJ,4.0,0,0,4.0,0,EVT003569,[]
12003,BCT,32.0,1,0,61.5,0,EVT003570,[]
12077,NGP,8.0,1,0,14.6,1,EVT003571,[]
12286,AII,49.0,0,0,49.0,0,EVT003572,[]
12070,COR,25.0,2,0,66.7,1,EVT003573,[]
12009,VSKP,47.0,4,0,195.5,1,EVT003574,[]
12282,NGP,42.0,0,0,42.0,0,EVT003575,[]
12029,BZA,24.0,4,0,91.5,1,EVT003576,[]
12204,MAS,9.0,1,0,15.6,1,EVT003577,[]
12080,NDLS,43.0,3,0,149.4,1,EVT003578,[]
12269,MAS,61.0,0,0,61.0,0,EVT003579,[]
12056,JP,81.0,2,0,226.4,1,EVT003580,[]
12022,COR,1.0,0,0,1.0,0,EVT003581,[]
12314,COR,1.0,0,0,1.0,0,EVT003582,[]
12301,NDLS,43.0,1,0,82.9,1,EVT003583,[]
12282,NGP,4.0,0,0,4.0,0,EVT003584,[]
12123,SUR,53.0,2,1,66.2,1,EVT003585,[]
12100,PUNE,22.0,0,0,22.0,0,EVT003586,[]
12150,R,56.0,3,0,197.7,1,EVT003587,[]
12222,BSP,20.0,2,0,52.4,1,EVT003588,[]
12204,KGP,74.0,2,0,206.4,1,EVT003589,[]
12029,BPL,1.0,0,0,1.0,0,EVT003590,[]
12038,ERS,63.0,4,1,189.7,1,EVT003591,[]
12241,BBS,81.0,4,1,321.1,1,EVT003592,[]
12233,MAS,26.0,1,0,49.8,0,EVT003593,[]
12057,MAS,16.0,1,0,30.2,1,EVT003594,[]
12190,JU,46.0,0,0,46.0,0,EVT003595,[]
12284,VSKP,53.0,2,0,146.5,1,EVT003596,[]
12283,NDLS,52.0,2,0,143.7,1,EVT003597,[]
12200,JHS,1.0,0,0,1.0,0,EVT003598,[]
12294,BWN,73.0,0,0,73.0,0,EVT003599,[]
12033,SBC,15.0,0,0,15.0,0,EVT003600,[]
12067,KGP,39.0,2,0,106.6,1,EVT003601,[]
12116,HWH,25.0,1,0,47.8,0,EVT003602,[]
12046,PRYJ,33.0,0,0,33.0,0,EVT003603,[]
12230,JP,9.0,1,0,16.6,0,EVT003604,[]
12298,SBC,59.0,3,0,208.8,1,EVT003605,[]
12116,NGP,27.0,5,0,117.3,1,EVT003606,[]
12176,JHS,4.0,0,0,4.0,0,EVT003607,[]
12211,JP,32.0,3,0,108.6,1,EVT003608,[]
12093,KGP,11.0,1,0,20.5,1,EVT003609,[]
12122,NDLS,12.0,2,0,28.6,1,EVT003610,[]
12251,R,4.0,0,0,4.0,0,EVT003611,[]
12256,NDLS,45.0,3,0,156.9,1,EVT003612,[]
12242,BZA,5.0,0,0,5.0,0,EVT003613,[]
12044,PRYJ,38.0,0,0,38.0,0,EVT003614,[]
12080,KGP,1.0,0,0,1.0,0,EVT003615,[]
12182,COR,13.0,1,0,24.4,1,EVT003616,[]
12013,MDU,29.0,0,0,29.0,0,EVT003617,[]
12084,BCT,30.0,4,1,96.6,1,EVT003618,[]
12167,NGP,1.0,0,0,1.0,0,EVT003619,[]
12077,BBS,1.0,0,0,1.0,0,EVT003620,[]
12177,KGP,59.0,3,0,208.8,1,EVT003621,[]
12139,VSKP,9.0,2,0,21.0,0,EVT003622,[]
12146,NDLS,9.0,1,0,16.6,1,EVT003623,[]
12034,SUR,1.0,0,0,1.0,0,EVT003624,[]
12268,NDLS,66.0,1,0,127.8,1,EVT003625,[]
12312,VSKP,36.0,2,0,98.0,1,EVT003626,[]
12075,TVC,12.0,0,0,12.0,0,EVT003627,[]
12311,TATA,44.0,0,0,44.0,0,EVT003628,[]
12212,SDAH,10.0,2,0,22.9,1,EVT003629,[]
12078,MDU,1.0,0,0,1.0,0,EVT003630,[]
12014,CTC,54.0,0,0,54.0,0,EVT003631,[]
12308,ADI,1.0,0,0,1.0,0,EVT003632,[]
12280,NDLS,1.0,0,0,1.0,0,EVT003633,[]
12227,BZA,55.0,5,1,172.9,1,EVT003634,[]
12159,COR,80.0,6,1,355.4,1,EVT003635,[]
12197,SC,73.0,2,0,203.6,1,EVT003636,[]
12113,VSKP,35.0,3,0,119.8,1,EVT003637,[]
12300,CSMT,88.0,6,2,383.2,1,EVT003638,[]
12052,PRYJ,43.0,3,1,99.7,1,EVT003639,[]
12243,PRYJ,1.0,0,0,1.0,0,EVT003640,[]
12058,NDLS,12.0,2,0,29.6,1,EVT003641,[]
12174,BBS,27.0,0,0,27.0,0,EVT003642,[]
12307,BCT,33.0,3,0,112.4,1,EVT003643,[]
12187,PRYJ,28.0,2,0,75.2,1,EVT003644,[]
12056,AII,6.0,0,0,6.0,0,EVT003645,[]
12095,JP,39.0,2,1,81.0,1,EVT003646,[]
12012,UBL,42.0,1,0,80.9,1,EVT003647,[]
12309,PNBE,12.0,3,0,34.4,1,EVT003648,[]
12091,VSKP,28.0,4,0,109.6,1,EVT003649,[]
12043,MAS,79.0,6,1,351.5,1,EVT003650,[]
12026,AGC,48.0,7,1,200.0,1,EVT003651,[]
12282,NGP,1.0,0,0,1.0,0,EVT003652,[]
12301,NDLS,34.0,1,0,65.3,1,EVT003653,[]
12143,MAS,38.0,3,0,130.9,1,EVT003654,[]
12089,NGP,55.0,2,1,112.4,1,EVT003655,[]
12253,ST,36.0,0,0,36.0,0,EVT003656,[]
12100,NDLS,34.0,4,1,105.4,1,EVT003657,[]
12030,KYN,37.0,2,0,100.9,1,EVT003658,[]
12095,JP,13.0,1,0,24.4,1,EVT003659,[]
12000,NJP,30.0,0,0,30.0,0,EVT003660,[]
12224,JU,19.0,5,0,74.0,1,EVT003661,[]
12036,KGP,15.0,2,0,38.1,1,EVT003662,[]
12254,BPL,28.0,4,0,109.6,1,EVT003663,[]
12049,GHY,19.0,2,0,49.5,1,EVT003664,[]
12009,BBS,39.0,5,0,180.9,1,EVT003665,[]
12121,BZA,24.0,2,0,63.8,1,EVT003666,[]
12126,UMB,21.0,4,0,77.9,1,EVT003667,[]
12118,MS,1.0,0,0,1.0,0,EVT003668,[]
12270,GHY,79.0,5,1,145.3,1,EVT003669,[]
12118,MS,54.0,3,0,190.3,1,EVT003670,[]
12300,CSMT,72.0,6,2,285.0,1,EVT003671,[]
12080,KGP,12.0,0,0,12.0,0,EVT003672,[]
12236,KGP,41.0,2,0,112.3,1,EVT003673,[]
12268,NDLS,45.0,1,0,86.8,1,EVT003674,[]
12235,BCT,29.0,4,0,114.1,1,EVT003675,[]
12183,NDLS,67.0,8,1,396.4,1,EVT003676,[]
12133,JBP,7.0,0,0,7.0,0,EVT003677,[]
12004,BBS,52.0,2,0,143.7,1,EVT003678,[]
12049,GHY,19.0,2,0,49.5,1,EVT003679,[]
12308,GHY,12.0,3,0,34.4,1,EVT003680,[]
12203,PNBE,28.0,2,0,75.2,1,EVT003681,[]
12253,ADI,1.0,0,0,1.0,0,EVT003682,[]
12230,TVC,32.0,2,0,86.6,1,EVT003683,[]
12057,SC,46.0,7,1,191.8,1,EVT003684,[]
12058,NDLS,49.0,2,0,135.1,1,EVT003685,[]
12103,SDAH,9.0,1,0,15.6,1,EVT003686,[]
12037,CBE,55.0,6,1,246.3,1,EVT003687,[]
12174,BBS,52.0,0,0,52.0,0,EVT003688,[]
12012,UBL,1.0,0,0,1.0,0,EVT003689,[]
12139,SC,51.0,10,1,293.0,1,EVT003690,[]
12082,MLDT,61.0,1,0,118.0,0,EVT003691,[]
12195,NDLS,1.0,0,0,1.0,0,EVT003692,[]
12296,AGC,13.0,0,0,13.0,0,EVT003693,[]
12139,BZA,32.0,5,1,121.8,1,EVT003694,[]
12120,CTC,77.0,9,2,319.3,1,EVT003695,[]
12100,PRYJ,1.0,0,0,1.0,0,EVT003696,[]
12182,COR,1.0,0,0,1.0,0,EVT003697,[]
12246,LDH,30.0,0,0,30.0,0,EVT003698,[]
12254,CTC,1.0,0,0,1.0,0,EVT003699,[]
12192,GHY,26.0,0,0,26.0,0,EVT003700,[]
12184,KGP,1.0,0,0,1.0,0,EVT003701,[]
12136,BBS,1.0,0,0,1.0,0,EVT003702,[]
12189,ASR,30.0,3,0,101.2,1,EVT003703,[]
12174,BBS,29.0,0,0,29.0,0,EVT003704,[]
12283,NDLS,1.0,0,0,1.0,0,EVT003705,[]
12097,DD,1.0,0,0,1.0,0,EVT003706,[]
12018,VSKP,13.0,1,0,24.4,0,EVT003707,[]
12103,VSKP,50.0,1,0,96.5,1,EVT003708,[]
12279,HYB,1.0,0,0,1.0,0,EVT003709,[]
12138,JP,4.0,0,0,4.0,0,EVT003710,[]
12038,PNBE,64.0,7,1,308.7,1,EVT003711,[]
12018,BBS,40.0,0,0,40.0,0,EVT003712,[]
12235,NGP,17.0,3,0,53.0,1,EVT003713,[]
12114,NDLS,40.0,3,0,138.3,1,EVT003714,[]
12114,COR,65.0,2,0,180.8,1,EVT003715,[]
12060,ADI,4.0,0,0,4.0,0,EVT003716,[]
12014,CTC,42.0,0,0,42.0,0,EVT003717,[]
12266,COR,36.0,5,1,124.8,1,EVT003718,[]
12026,NDLS,73.0,5,1,287.5,1,EVT003719,[]
12295,ASN,83.0,4,1,299.6,1,EVT003720,[]
12136,KYN,2.0,0,0,2.0,0,EVT003721,[]
12079,ERS,1.0,0,0,1.0,0,EVT003722,[]
12127,NJP,68.0,2,0,189.3,1,EVT003723,[]
12207,CSMT,40.0,0,0,40.0,0,EVT003724,[]
12126,NGP,42.0,1,0,80.9,1,EVT003725,[]
12147,BBS,33.0,0,0,33.0,0,EVT003726,[]
12176,JHS,14.0,0,0,14.0,0,EVT003727,[]
12155,DLI,4.0,0,0,4.0,0,EVT003728,[]
12022,JBP,27.0,1,0,51.7,0,EVT003729,[]
12233,MS,68.0,0,0,68.0,0,EVT003730,[]
12164,BSP,16.0,0,0,16.0,0,EVT003731,[]
12207,SDAH,36.0,3,0,123.5,1,EVT003732,[]
12000,JP,61.0,5,0,297.5,1,EVT003733,[]
12284,SDAH,12.0,0,0,12.0,0,EVT003734,[]
12152,JP,112.0,7,1,619.5,1,EVT003735,[]
12003,KYN,5.0,0,0,5.0,0,EVT003736,[]
12139,VSKP,64.0,8,1,357.8,1,EVT003737,[]
12184,HWH,7.0,0,0,7.0,0,EVT003738,[]
12149,BBS,63.0,5,1,160.9,1,EVT003739,[]
12012,UBL,49.0,1,0,94.6,1,EVT003740,[]
12303,SDAH,35.0,2,0,95.2,0,EVT003741,[]
12094,DURG,39.0,5,0,180.9,1,EVT003742,[]
12012,UBL,15.0,1,0,28.3,1,EVT003743,[]
12233,HWH,77.0,3,0,275.6,1,EVT003744,[]
12122,SC,67.0,7,1,349.1,1,EVT003745,[]
12108,MAS,39.0,0,0,39.0,0,EVT003746,[]
12295,BSP,43.0,6,1,192.4,1,EVT003747,[]
12164,KYN,10.0,2,0,22.9,0,EVT003748,[]
12316,MS,25.0,4,0,96.0,1,EVT003749,[]
12147,MAO,40.0,2,0,109.4,1,EVT003750,[]
12276,TVC,31.0,0,0,31.0,0,EVT003751,[]
12153,BZA,1.0,0,0,1.0,0,EVT003752,[]
12195,ASR,34.0,3,0,116.1,1,EVT003753,[]
12167,ST,7.0,0,0,7.0,0,EVT003754,[]
12103,BZA,25.0,0,0,25.0,0,EVT003755,[]
12092,KYN,49.0,2,0,135.1,1,EVT003756,[]
12130,BBS,21.0,1,0,40.0,0,EVT003757,[]
12120,BBS,29.0,1,0,55.6,0,EVT003758,[]
12157,PRYJ,17.0,1,0,32.2,1,EVT003759,[]
12141,NGP,44.0,1,0,84.8,1,EVT003760,[]
12103,NDLS,16.0,2,0,41.0,1,EVT003761,[]
12014,GHY,42.0,4,0,172.9,1,EVT003762,[]
12147,KYN,1.0,0,0,1.0,0,EVT003763,[]
12317,KGP,72.0,3,0,257.0,1,EVT003764,[]
12063,GAYA,68.0,6,1,196.4,1,EVT003765,[]
12294,PNBE,43.0,3,0,149.4,1,EVT003766,[]
12213,BCT,41.0,6,1,166.0,1,EVT003767,[]
12079,BSP,61.0,4,0,258.9,1,EVT003768,[]
12020,GKP,1.0,0,0,1.0,0,EVT003769,[]
12228,TVC,40.0,0,0,40.0,0,EVT003770,[]
12206,MYS,26.0,6,0,121.1,1,EVT003771,[]
12260,PUNE,31.0,1,0,59.5,0,EVT003772,[]
12221,BPL,12.0,2,0,29.6,1,EVT003773,[]
12071,JP,25.0,3,0,82.7,1,EVT003774,[]
12027,JP,48.0,4,1,138.7,1,EVT003775,[]
12125,GKP,29.0,1,0,55.6,1,EVT003776,[]
12249,MLDT,29.0,4,0,114.1,1,EVT003777,[]
12188,ROU,26.0,3,1,64.4,1,EVT003778,[]
12104,KGP,33.0,3,1,78.1,1,EVT003779,[]
12274,NDLS,30.0,4,1,107.3,1,EVT003780,[]
12259,DD,14.0,1,0,26.4,0,EVT003781,[]
12238,CSMT,47.0,1,0,90.7,0,EVT003782,[]
12197,MAS,24.0,1,0,45.8,0,EVT003783,[]
12045,NGP,47.0,2,0,129.4,1,EVT003784,[]
12201,SDAH,75.0,10,2,384.6,1,EVT003785,[]
12269,HYB,64.0,2,0,177.9,1,EVT003786,[]
12076,SC,35.0,1,0,67.3,1,EVT003787,[]
12185,KYN,56.0,3,2,139.2,1,EVT003788,[]
12197,MS,1.0,0,0,1.0,0,EVT003789,[]
12030,BBS,31.0,1,0,59.5,0,EVT003790,[]
12128,PNBE,41.0,1,0,79.0,0,EVT003791,[]
12199,SC,1.0,0,0,1.0,0,EVT003792,[]
12278,RTM,40.0,5,1,170.1,1,EVT003793,[]
12047,GHY,38.0,2,0,103.7,1,EVT003794,[]
12076,SC,23.0,1,0,43.9,1,EVT003795,[]
12288,ST,24.0,0,0,24.0,0,EVT003796,[]
12056,AII,1.0,0,0,1.0,0,EVT003797,[]
12078,MAS,63.0,7,1,283.9,1,EVT003798,[]
12304,UBL,1.0,0,0,1.0,0,EVT003799,[]
12108,VSKP,74.0,7,1,242.8,1,EVT003800,[]
12113,VSKP,40.0,3,0,138.3,1,EVT003801,[]
12079,KGP,46.0,2,0,126.6,1,EVT003802,[]
12156,COR,53.0,0,0,53.0,0,EVT003803,[]
12133,COR,1.0,0,0,1.0,0,EVT003804,[]
12050,BCT,52.0,2,0,143.7,1,EVT003805,[]
12271,MAS,22.0,3,0,71.5,1,EVT003806,[]
12272,NDLS,1.0,0,0,1.0,0,EVT003807,[]
12016,BCT,60.0,2,0,166.5,1,EVT003808,[]
12190,JU,17.0,0,0,17.0,0,EVT003809,[]
12135,PRYJ,11.0,1,0,20.5,1,EVT003810,[]
12107,MYS,18.0,0,0,18.0,0,EVT003811,[]
12142,TATA,26.0,3,0,86.4,1,EVT003812,[]
12050,JBP,37.0,4,0,150.3,1,EVT003813,[]
12175,COR,46.0,2,0,126.6,1,EVT003814,[]
12118,MAS,55.0,2,0,152.2,1,EVT003815,[]
12188,TATA,30.0,4,1,73.9,1,EVT003816,[]
12200,JHS,48.0,3,0,168.0,1,EVT003817,[]
12074,MS,15.0,0,0,15.0,0,EVT003818,[]
12222,JBP,19.0,1,0,36.1,0,EVT003819,[]
12064,NDLS,31.0,3,1,88.8,1,EVT003820,[]
12102,BBS,1.0,0,0,1.0,0,EVT003821,[]
12050,PURI,55.0,0,0,55.0,0,EVT003822,[]
12014,BCT,36.0,2,0,98.0,1,EVT003823,[]
12009,BBS,70.0,5,0,345.2,1,EVT003824,[]
12054,NDLS,64.0,1,0,123.8,1,EVT003825,[]
12294,BWN,38.0,0,0,38.0,0,EVT003826,[]
12267,BCT,54.0,3,0,190.3,1,EVT003827,[]
12248,MLDT,42.0,1,0,80.9,1,EVT003828,[]
12294,BWN,1.0,0,0,1.0,0,EVT003829,[]
12217,HYB,49.0,0,0,49.0,0,EVT003830,[]
12264,KYN,27.0,0,0,27.0,0,EVT003831,[]
12042,ROU,38.0,2,0,103.7,1,EVT003832,[]
12054,VSKP,50.0,2,0,138.0,1,EVT003833,[]
12139,BBS,43.0,7,1,185.1,1,EVT003834,[]
12129,AII,48.0,6,1,214.2,1,EVT003835,[]
12194,PRYJ,9.0,2,0,21.0,1,EVT003836,[]
12102,BBS,67.0,0,0,67.0,0,EVT003837,[]
12316,HWH,21.0,1,0,40.0,0,EVT003838,[]
12011,GHY,10.0,1,0,18.5,1,EVT003839,[]
12138,ERS,23.0,5,0,96.1,1,EVT003840,[]
12227,BZA,1.0,0,0,1.0,0,EVT003841,[]
12238,DLI,1.0,0,0,1.0,0,EVT003842,[]
12202,PRYJ,52.0,6,1,238.6,1,EVT003843,[]
12178,MAS,80.0,7,1,435.4,1,EVT003844,[]
12226,BSL,55.0,4,1,134.9,1,EVT003845,[]
12227,BZA,1.0,0,0,1.0,0,EVT003846,[]
12237,BSP,56.0,3,1,149.4,1,EVT003847,[]
12008,UBL,5.0,0,0,5.0,0,EVT003848,[]
12191,JP,78.0,2,0,217.8,1,EVT003849,[]
12205,CSMT,1.0,0,0,1.0,0,EVT003850,[]
12026,NDLS,19.0,1,0,36.1,0,EVT003851,[]
12317,VSKP,3.0,0,0,3.0,0,EVT003852,[]
12231,NJP,31.0,2,0,83.8,1,EVT003853,[]
12085,SDAH,24.0,0,0,24.0,0,EVT003854,[]
12296,PRYJ,49.0,5,1,194.6,1,EVT003855,[]
12019,PRYJ,8.0,1,0,13.7,1,EVT003856,[]
12088,ERS,78.0,8,1,460.4,1,EVT003857,[]
12048,SC,59.0,4,0,249.8,1,EVT003858,[]
12018,NDLS,24.0,2,0,63.8,1,EVT003859,[]
12254,BBS,1.0,0,0,1.0,0,EVT003860,[]
12263,MAS,12.0,1,0,22.4,1,EVT003861,[]
12053,NDLS,24.0,3,0,79.0,1,EVT003862,[]
12169,GKP,5.0,0,0,5.0,0,EVT003863,[]
12183,NDLS,66.0,8,1,388.9,1,EVT003864,[]
12188,JBP,49.0,7,1,242.8,1,EVT003865,[]
12224,ADI,24.0,2,0,63.8,1,EVT003866,[]
12275,VSKP,28.0,2,0,75.2,0,EVT003867,[]
12236,KGP,76.0,2,0,212.1,1,EVT003868,[]
12071,KYN,43.0,3,1,123.9,0,EVT003869,[]
12222,COR,1.0,0,0,1.0,0,EVT003870,[]
12042,DURG,41.0,0,0,41.0,0,EVT003871,[]
12058,BBS,32.0,0,0,32.0,0,EVT003872,[]
12233,MAS,56.0,1,0,108.2,0,EVT003873,[]
12092,JU,49.0,0,0,49.0,0,EVT003874,[]
12009,PRYJ,44.0,2,0,120.9,1,EVT003875,[]
12131,KGP,71.0,6,1,246.5,1,EVT003876,[]
12176,BPL,5.0,0,0,5.0,0,EVT003877,[]
12063,GAYA,25.0,1,0,47.8,0,EVT003878,[]
12251,PRYJ,1.0,0,0,1.0,0,EVT003879,[]
12158,SBC,25.0,3,1,48.0,1,EVT003880,[]
12147,BBS,61.0,0,0,61.0,0,EVT003881,[]
12144,MAS,45.0,0,0,45.0,0,EVT003882,[]
12046,GKP,1.0,0,0,1.0,0,EVT003883,[]
12194,MFP,37.0,4,0,150.3,1,EVT003884,[]
12029,ADI,35.0,1,0,67.3,1,EVT003885,[]
12112,BPL,61.0,3,1,156.0,1,EVT003886,[]
12152,KYN,61.0,6,1,241.3,1,EVT003887,[]
12215,COR,65.0,2,0,180.8,1,EVT003888,[]
12292,SC,28.0,1,0,53.6,0,EVT003889,[]
12157,BSP,49.0,0,0,49.0,0,EVT003890,[]
12256,KYN,65.0,0,0,65.0,0,EVT003891,[]
12252,COR,73.0,4,1,201.5,1,EVT003892,[]
12139,BBS,51.0,7,1,239.8,1,EVT003893,[]
12216,SBC,12.0,2,0,28.6,1,EVT003894,[]
12047,MFP,5.0,0,0,5.0,0,EVT003895,[]
12108,VSKP,28.0,1,0,53.6,1,EVT003896,[]
12130,BBS,14.0,1,0,26.4,0,EVT003897,[]
12068,CSMT,1.0,0,0,1.0,0,EVT003898,[]
12292,HYB,36.0,0,0,36.0,0,EVT003899,[]
12287,ADI,27.0,3,0,90.1,1,EVT003900,[]
12029,JBP,76.0,2,0,212.1,1,EVT003901,[]
12317,VSKP,57.0,1,0,110.2,0,EVT003902,[]
12275,PURI,56.0,0,0,56.0,0,EVT003903,[]
12169,MFP,46.0,0,0,46.0,0,EVT003904,[]
12057,SC,36.0,4,1,114.5,1,EVT003905,[]
12076,SC,29.0,1,0,55.6,1,EVT003906,[]
12164,BSP,41.0,0,0,41.0,0,EVT003907,[]
12172,MAS,29.0,3,0,97.5,1,EVT003908,[]
12088,VSKP,9.0,2,0,21.0,0,EVT003909,[]
12110,BPL,13.0,3,0,37.2,1,EVT003910,[]
12240,MAS,35.0,1,0,67.3,1,EVT003911,[]
12275,PURI,35.0,0,0,35.0,0,EVT003912,[]
12318,KYN,35.0,0,0,35.0,0,EVT003913,[]
12279,KGP,37.0,3,1,106.4,1,EVT003914,[]
12255,HWH,51.0,0,0,51.0,0,EVT003915,[]
12191,JP,49.0,2,0,135.1,1,EVT003916,[]
12104,KGP,8.0,0,0,8.0,0,EVT003917,[]
12054,COR,17.0,0,0,17.0,0,EVT003918,[]
12101,PNBE,1.0,0,0,1.0,0,EVT003919,[]
12193,BSP,56.0,0,0,56.0,0,EVT003920,[]
12007,JP,83.0,6,1,394.7,1,EVT003921,[]
12067,ROU,58.0,3,0,205.1,1,EVT003922,[]
12231,MLDT,46.0,3,0,160.6,1,EVT003923,[]
12055,MAS,81.0,7,1,424.2,1,EVT003924,[]
12108,BCT,1.0,0,0,1.0,0,EVT003925,[]
12256,DLI,45.0,2,0,123.7,1,EVT003926,[]
12188,TATA,48.0,4,1,156.7,1,EVT003927,[]
12192,ADI,25.0,1,0,47.8,1,EVT003928,[]
12249,MAS,14.0,1,0,26.4,1,EVT003929,[]
12065,MFP,54.0,4,0,227.2,1,EVT003930,[]
12127,BWN,19.0,0,0,19.0,0,EVT003931,[]
12091,PRYJ,34.0,2,0,92.3,1,EVT003932,[]
12157,BSP,22.0,0,0,22.0,0,EVT003933,[]
12097,GKP,16.0,4,0,54.3,1,EVT003934,[]
12087,ERS,37.0,6,1,165.5,1,EVT003935,[]
12213,BCT,1.0,0,0,1.0,0,EVT003936,[]
12027,JP,9.0,0,0,9.0,0,EVT003937,[]
12277,ASR,34.0,0,0,34.0,0,EVT003938,[]
12301,NDLS,43.0,1,0,82.9,1,EVT003939,[]
12207,NDLS,14.0,2,0,35.3,1,EVT003940,[]
12114,COR,62.0,2,0,172.2,1,EVT003941,[]
12100,PUNE,16.0,0,0,16.0,0,EVT003942,[]
12070,JU,66.0,5,1,141.0,1,EVT003943,[]
12181,NJP,10.0,0,0,10.0,0,EVT003944,[]
12062,UMB,52.0,4,1,188.5,1,EVT003945,[]
12093,BSP,18.0,3,0,56.7,1,EVT003946,[]
12090,MAS,11.0,2,0,25.8,1,EVT003947,[]
12253,GKP,93.0,8,1,383.9,1,EVT003948,[]
12062,SDAH,26.0,1,1,31.8,1,EVT003949,[]
12228,JP,76.0,1,0,147.2,1,EVT003950,[]
12022,JBP,37.0,1,0,71.2,0,EVT003951,[]
12045,CSMT,3.0,0,0,3.0,0,EVT003952,[]
12073,NDLS,1.0,0,0,1.0,0,EVT003953,[]
12087,NGP,19.0,0,0,19.0,0,EVT003954,[]
12184,ROU,43.0,2,0,118.0,1,EVT003955,[]
12082,GHY,38.0,3,0,130.9,1,EVT003956,[]
12157,BSP,11.0,0,0,11.0,0,EVT003957,[]
12175,COR,48.0,2,0,132.3,1,EVT003958,[]
12234,NDLS,39.0,2,1,54.1,1,EVT003959,[]
12011,NJP,55.0,2,0,152.2,1,EVT003960,[]
12112,NDLS,1.0,0,0,1.0,0,EVT003961,[]
12169,MFP,26.0,0,0,26.0,0,EVT003962,[]
12093,BSP,33.0,3,0,112.4,1,EVT003963,[]
12119,BPL,35.0,5,1,119.5,1,EVT003964,[]
12080,PRYJ,44.0,2,0,120.9,1,EVT003965,[]
12299,PRYJ,52.0,2,0,143.7,1,EVT003966,[]
12145,JU,50.0,0,0,50.0,0,EVT003967,[]
12295,ASN,34.0,4,1,74.3,1,EVT003968,[]
12122,SC,12.0,1,0,22.4,0,EVT003969,[]
12110,NDLS,1.0,0,0,1.0,0,EVT003970,[]
12043,BCT,23.0,4,0,86.9,1,EVT003971,[]
12067,HWH,1.0,0,0,1.0,0,EVT003972,[]
12064,SDAH,17.0,3,0,53.0,1,EVT003973,[]
12192,GHY,1.0,0,0,1.0,0,EVT003974,[]
12008,UBL,32.0,0,0,32.0,0,EVT003975,[]
12197,MAS,79.0,3,1,178.8,1,EVT003976,[]
12257,MAO,47.0,9,1,253.8,1,EVT003977,[]
12279,KGP,32.0,2,0,86.6,1,EVT003978,[]
12063,DHN,26.0,0,0,26.0,0,EVT003979,[]
12000,ADI,55.0,2,0,152.2,1,EVT003980,[]
12230,TVC,10.0,2,0,23.9,1,EVT003981,[]
12289,NDLS,50.0,7,1,212.6,1,EVT003982,[]
12218,MYS,38.0,0,0,38.0,0,EVT003983,[]
12088,ERS,29.0,4,0,114.1,1,EVT003984,[]
12049,GHY,19.0,2,0,49.5,1,EVT003985,[]
12224,NJP,49.0,0,0,49.0,0,EVT003986,[]
12185,RTM,30.0,4,1,107.3,1,EVT003987,[]
12179,PRYJ,36.0,4,0,145.8,1,EVT003988,[]
12063,DHN,55.0,3,1,77.1,1,EVT003989,[]
12028,BPL,63.0,3,0,223.6,1,EVT003990,[]
12245,DLI,29.0,1,0,55.6,0,EVT003991,[]
12006,COR,12.0,0,0,12.0,0,EVT003992,[]
12219,PURI,28.0,5,0,122.6,1,EVT003993,[]
12048,BZA,21.0,3,0,67.8,1,EVT003994,[]
12049,ADI,24.0,1,0,45.8,0,EVT003995,[]
12289,KYN,57.0,5,1,180.3,1,EVT003996,[]
12232,BZA,47.0,0,0,47.0,0,EVT003997,[]
12079,ERS,9.0,0,0,9.0,0,EVT003998,[]
12040,JP,35.0,4,1,110.0,1,EVT003999,[]
12189,NDLS,19.0,2,0,49.5,1,EVT004000,[]
12122,HYB,65.0,6,1,296.2,1,EVT004001,[]
12013,RTM,21.0,4,0,77.9,1,EVT004002,[]
12207,NDLS,28.0,2,0,75.2,1,EVT004003,[]
12191,JP,38.0,2,0,103.7,1,EVT004004,[]
12053,PNBE,31.0,1,0,59.5,0,EVT004005,[]
12111,MAS,71.0,7,1,299.4,1,EVT004006,[]
12232,BZA,27.0,0,0,27.0,0,EVT004007,[]
12029,BZA,63.0,4,0,267.9,1,EVT004008,[]
