scenario_id,train_number,station_id,zone_id,initial_delay_minutes,station_degree,platform_capacity,track_congestion_index,has_rolling_stock_dependency,weather_condition,weather_severity,delay_cause,traffic_category,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation
SIM002947,12029,ADI,WR,52,6,12,0.96,0,Rain,1,Weather,HIGH,4,0,535.5,1
SIM002948,12035,MAO,KR,16,3,5,0.85,0,Clear,0,Infrastructure,MEDIUM,1,0,23.4,0
SIM002949,12054,COR,WCR,22,5,8,0.6,0,Clear,0,Signal,MEDIUM,1,0,53.3,1
SIM002950,12022,COR,WCR,1,5,8,0.18,1,Clear,0,Infrastructure,MEDIUM,0,0,1.0,0
SIM002951,12315,HWH,ER,33,5,23,0.48,1,Clear,0,Operational,HIGH,3,2,177.6,1
SIM002952,12239,BZA,SCR,24,5,10,0.2,1,Clear,0,Crew,HIGH,2,0,92.5,1
SIM002953,12096,SBC,SWR,24,4,10,0.17,1,Clear,0,Infrastructure,HIGH,2,0,98.6,1
SIM002954,12127,GHY,NFR,1,4,6,0.89,1,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM002955,12068,CSMT,CR,17,8,18,1.08,1,Rain,1,Weather,HIGH,1,0,31.5,0
SIM002956,12164,KYN,CR,40,5,8,1.0,0,Clear,0,Signal,HIGH,3,0,248.7,1
SIM002957,12033,CSMT,CR,10,8,18,1.07,0,Heavy Rain,2,Crew,HIGH,0,0,10.0,0
SIM002958,12156,PURI,ECoR,17,2,5,0.88,0,Clear,0,Rolling Stock,MEDIUM,1,0,34.7,0
SIM002959,12012,MAO,KR,9,3,5,0.51,1,Clear,0,Crew,MEDIUM,0,0,9.0,0
SIM002960,12100,PUNE,CR,1,5,6,0.86,1,Clear,0,Signal,HIGH,0,0,1.0,0
SIM002961,12277,NGP,CR,30,7,8,1.29,0,Clear,0,Signal,HIGH,3,0,150.8,1
SIM002962,12214,BBS,ECoR,26,6,6,0.46,1,Clear,0,Rolling Stock,HIGH,2,0,100.9,1
SIM002963,12285,JBP,WCR,7,4,7,0.63,1,Clear,0,Rolling Stock,HIGH,0,0,7.0,0
SIM002964,12313,COR,WCR,1,5,8,0.22,0,Clear,0,Operational,MEDIUM,0,0,1.0,0
SIM002965,12230,JP,NWR,57,6,7,0.79,1,Clear,0,Signal,HIGH,5,0,988.2,0
SIM002966,12310,SC,SCR,42,7,10,0.78,1,Rain,1,Infrastructure,HIGH,3,0,266.0,1
SIM002967,12272,VSKP,ECoR,27,5,8,0.43,0,Clear,0,Rolling Stock,HIGH,2,0,121.2,1
SIM002968,12252,COR,WCR,48,5,8,0.34,1,Clear,0,Infrastructure,MEDIUM,4,0,479.3,1
SIM002969,12311,KGP,SER,36,5,9,0.38,0,Clear,0,Operational,HIGH,3,0,196.1,1
SIM002970,12188,TATA,SER,34,2,6,0.26,1,Clear,0,Passenger,MEDIUM,3,0,179.1,1
SIM002971,12154,NGP,CR,64,7,8,0.99,0,Clear,0,Operational,HIGH,4,0,968.2,1
SIM002972,12161,PRYJ,NCR,25,6,10,1.16,1,Clear,0,Operational,HIGH,2,0,112.9,1
SIM002973,12277,ASR,NR,62,4,6,0.81,0,Clear,0,Rolling Stock,MEDIUM,5,0,874.8,1
SIM002974,12063,GAYA,ECR,13,3,7,0.94,1,Fog,2,Rolling Stock,MEDIUM,0,0,13.0,0
SIM002975,12190,BSP,SECR,2,6,8,0.94,0,Clear,0,Infrastructure,HIGH,0,0,2.0,0
SIM002976,12057,SC,SCR,25,7,10,0.34,1,Heavy Rain,2,Passenger,HIGH,2,0,74.3,1
SIM002977,12122,HYB,SCR,65,1,6,0.61,1,Storm,3,Infrastructure,MEDIUM,5,4,422.4,1
SIM002978,12004,BCT,WR,25,6,7,0.69,1,Clear,0,Operational,HIGH,2,0,71.8,0
SIM002979,12176,JBP,WCR,32,4,7,1.13,1,Heavy Rain,2,Operational,HIGH,3,0,188.8,1
SIM002980,12217,SC,SCR,13,7,10,0.26,1,Rain,1,Weather,HIGH,0,0,13.0,0
SIM002981,12152,JP,NWR,17,6,7,0.76,1,Fog,2,Weather,HIGH,1,0,43.2,0
SIM002982,12114,NDLS,NR,15,9,16,0.2,0,Heavy Rain,2,Rolling Stock,HIGH,1,0,28.7,0
SIM002983,12176,JHS,NCR,14,3,7,0.34,1,Rain,1,Signal,MEDIUM,1,0,21.5,0
SIM002984,12271,PNBE,ECR,44,7,10,0.49,1,Clear,0,Passenger,HIGH,4,0,413.9,1
SIM002985,12266,NDLS,NR,37,9,16,0.84,1,Clear,0,Weather,HIGH,3,0,253.1,1
SIM002986,12184,HWH,ER,7,5,23,0.7,1,Fog,2,Rolling Stock,HIGH,0,0,7.0,0
SIM002987,12282,BBS,ECoR,1,6,6,0.51,1,Clear,0,Crew,HIGH,0,0,1.0,0
SIM002988,12011,NJP,NFR,55,2,6,0.68,0,Clear,0,Passenger,MEDIUM,4,0,408.7,1
SIM002989,12241,BZA,SCR,22,5,10,0.94,1,Clear,0,Signal,HIGH,2,0,64.4,1
SIM002990,12031,LDH,NR,21,3,6,0.12,0,Clear,0,Crew,MEDIUM,2,0,72.9,0
SIM002991,12006,GKP,NER,36,5,10,0.8,1,Clear,0,Passenger,HIGH,2,0,144.8,1
SIM002992,12025,BBS,ECoR,26,6,6,0.23,1,Clear,0,Rolling Stock,HIGH,2,0,88.3,0
SIM002993,12056,TVC,SR,66,5,5,0.26,0,Clear,0,Rolling Stock,HIGH,4,0,1157.3,0
SIM002994,12301,NDLS,NR,34,9,16,0.6,1,Clear,0,Infrastructure,HIGH,2,0,176.2,1
SIM002995,12300,CSMT,CR,72,8,18,0.47,1,Clear,0,Signal,HIGH,5,4,1556.0,1
SIM002996,12144,MAS,SR,40,9,12,0.24,1,Clear,0,Rolling Stock,HIGH,3,2,341.8,0
SIM002997,12223,HYB,SCR,21,1,6,0.57,1,Clear,0,Rolling Stock,MEDIUM,1,0,29.8,0
SIM002998,12246,BSP,SECR,43,6,8,0.48,1,Heavy Rain,2,Infrastructure,HIGH,4,2,358.5,1
SIM002999,12265,MAS,SR,1,9,12,0.35,1,Rain,1,Passenger,HIGH,0,0,1.0,0
SIM003000,12201,NDLS,NR,1,9,16,1.25,1,Clear,0,Passenger,HIGH,0,0,1.0,0
SIM003001,12282,BCT,WR,36,6,7,0.97,1,Storm,3,Passenger,HIGH,3,2,274.2,1
SIM003002,12176,JBP,WCR,34,4,7,0.95,1,Clear,0,Infrastructure,HIGH,3,0,249.0,1
SIM003003,12216,BPL,WCR,3,6,6,0.91,1,Clear,0,Infrastructure,HIGH,0,0,3.0,0
SIM003004,12298,SBC,SWR,67,4,10,1.03,0,Clear,0,Passenger,HIGH,5,0,1090.1,1
SIM003005,12272,NDLS,NR,18,9,16,0.79,0,Clear,0,Operational,HIGH,1,0,35.7,0
SIM003006,12258,ST,WR,80,3,5,0.43,0,Heavy Rain,2,Operational,MEDIUM,5,0,1677.8,1
SIM003007,12100,NDLS,NR,24,9,16,0.71,1,Storm,3,Crew,HIGH,2,0,70.8,0
SIM003008,12054,VSKP,ECoR,51,5,8,1.02,0,Heavy Rain,2,Infrastructure,HIGH,4,0,524.7,1
SIM003009,12134,PURI,ECoR,1,2,5,0.32,0,Clear,0,Weather,MEDIUM,0,0,1.0,0
SIM003010,12172,VSKP,ECoR,33,5,8,1.28,1,Clear,0,Rolling Stock,HIGH,2,0,171.3,1
SIM003011,12297,GHY,NFR,37,4,6,1.28,1,Rain,1,Signal,HIGH,3,2,245.4,1
SIM003012,12316,KGP,SER,67,5,9,0.52,1,Clear,0,Crew,HIGH,4,2,935.6,1
SIM003013,12172,NDLS,NR,34,9,16,0.61,1,Clear,0,Infrastructure,HIGH,2,0,157.8,1
SIM003014,12271,PNBE,ECR,17,7,10,0.76,1,Clear,0,Infrastructure,HIGH,1,0,41.3,0
SIM003015,12118,MS,SR,54,2,10,0.21,0,Clear,0,Rolling Stock,MEDIUM,4,0,489.1,0
SIM003016,12292,HYB,SCR,1,1,6,0.37,0,Clear,0,Weather,MEDIUM,0,0,1.0,0
SIM003017,12099,ASN,ER,19,4,8,0.5,0,Clear,0,Infrastructure,MEDIUM,1,0,41.6,1
SIM003018,12222,BSP,SECR,47,6,8,0.5,1,Rain,1,Infrastructure,HIGH,4,2,383.0,1
SIM003019,12229,ADI,WR,44,6,12,0.17,1,Clear,0,Infrastructure,HIGH,3,2,451.3,1
SIM003020,12312,BBS,ECoR,41,6,6,0.82,0,Rain,1,Rolling Stock,HIGH,3,0,241.4,1
SIM003021,12106,ERS,SR,36,3,5,0.49,1,Clear,0,Operational,MEDIUM,3,2,235.5,0
SIM003022,12040,TVC,SR,62,5,5,0.93,1,Rain,1,Signal,HIGH,4,0,949.2,0
SIM003023,12091,VSKP,ECoR,28,5,8,0.53,0,Clear,0,Operational,HIGH,2,0,110.5,1
SIM003024,12282,BCT,WR,36,6,7,0.28,1,Storm,3,Passenger,HIGH,3,2,219.1,1
SIM003025,12204,KGP,SER,74,5,9,1.18,1,Clear,0,Weather,HIGH,5,0,1489.6,1
SIM003026,12144,MAS,SR,36,9,12,0.8,1,Clear,0,Crew,HIGH,3,2,224.0,0
SIM003027,12149,CTC,ECoR,40,1,6,0.85,1,Clear,0,Infrastructure,MEDIUM,3,2,141.9,0
SIM003028,12204,ROU,SER,41,3,5,0.94,1,Clear,0,Rolling Stock,LOW,3,0,217.7,1
SIM003029,12092,KYN,CR,26,5,8,0.55,0,Rain,1,Signal,HIGH,2,0,84.0,1
SIM003030,12152,PUNE,CR,50,5,6,0.91,1,Clear,0,Rolling Stock,HIGH,4,0,662.0,1
SIM003031,12167,NGP,CR,80,7,8,1.02,0,Clear,0,Crew,HIGH,5,0,2182.6,1
SIM003032,12193,MAS,SR,13,9,12,1.18,1,Heavy Rain,2,Operational,HIGH,0,0,13.0,0
SIM003033,12055,MAS,SR,9,9,12,0.85,1,Heavy Rain,2,Rolling Stock,HIGH,0,0,9.0,0
SIM003034,12276,TVC,SR,31,5,5,0.19,1,Clear,0,Infrastructure,HIGH,2,2,142.3,0
SIM003035,12178,MAS,SR,12,9,12,1.05,1,Clear,0,Infrastructure,HIGH,1,0,18.5,0
SIM003036,12140,SC,SCR,82,7,10,0.27,1,Clear,0,Signal,HIGH,5,2,1739.6,1
SIM003037,12028,JHS,NCR,9,3,7,0.24,1,Clear,0,Passenger,MEDIUM,0,0,9.0,0
SIM003038,12260,PUNE,CR,27,5,6,0.51,0,Clear,0,Crew,HIGH,3,0,150.8,1
SIM003039,12175,BPL,WCR,31,6,6,0.76,0,Clear,0,Passenger,HIGH,3,0,169.1,1
SIM003040,12237,BSP,SECR,45,6,8,0.37,1,Clear,0,Weather,HIGH,3,2,412.1,1
SIM003041,12139,BZA,SCR,6,5,10,0.22,1,Clear,0,Signal,HIGH,0,0,6.0,0
SIM003042,12262,NDLS,NR,38,9,16,0.22,1,Storm,3,Crew,HIGH,3,2,283.1,1
SIM003043,12134,NDLS,NR,24,9,16,0.57,0,Clear,0,Infrastructure,HIGH,2,0,77.5,1
SIM003044,12203,NDLS,NR,69,9,16,1.14,1,Storm,3,Signal,HIGH,5,4,1851.8,1
SIM003045,12284,SDAH,ER,48,3,20,1.15,0,Clear,0,Signal,HIGH,4,0,395.1,1
SIM003046,12031,LDH,NR,60,3,6,0.2,0,Clear,0,Crew,MEDIUM,4,0,851.8,1
SIM003047,12092,JP,NWR,28,6,7,0.75,0,Clear,0,Signal,HIGH,2,0,107.2,0
SIM003048,12214,BBS,ECoR,25,6,6,1.13,1,Rain,1,Crew,HIGH,2,0,73.4,0
SIM003049,12231,HWH,ER,46,5,23,0.72,1,Clear,0,Signal,HIGH,4,2,430.5,1
SIM003050,12176,JBP,WCR,52,4,7,0.74,1,Rain,1,Operational,HIGH,4,2,562.9,1
SIM003051,12029,ADI,WR,55,6,12,0.91,0,Clear,0,Operational,HIGH,4,0,714.0,1
SIM003052,12001,BCT,WR,24,6,7,0.24,1,Heavy Rain,2,Signal,HIGH,2,2,89.6,0
SIM003053,12243,PRYJ,NCR,42,6,10,1.04,0,Clear,0,Infrastructure,HIGH,3,0,265.4,1
SIM003054,12043,MAS,SR,10,9,12,1.19,1,Rain,1,Signal,HIGH,0,0,10.0,0
SIM003055,12016,ADI,WR,1,6,12,0.61,1,Rain,1,Weather,HIGH,0,0,1.0,0
SIM003056,12059,TVC,SR,59,5,5,1.28,0,Clear,0,Signal,HIGH,4,0,841.6,0
SIM003057,12293,NGP,CR,40,7,8,0.82,0,Clear,0,Operational,HIGH,3,0,325.8,1
SIM003058,12000,GHY,NFR,34,4,6,1.01,1,Clear,0,Signal,HIGH,3,2,204.8,1
SIM003059,12004,ADI,WR,2,6,12,1.25,1,Storm,3,Signal,HIGH,0,0,2.0,0
SIM003060,12236,KGP,SER,76,5,9,0.59,1,Clear,0,Operational,HIGH,5,2,1974.2,1
SIM003061,12295,BSP,SECR,14,6,8,0.77,1,Clear,0,Infrastructure,HIGH,0,0,14.0,0
SIM003062,12178,BWN,ER,28,3,6,0.38,1,Clear,0,Infrastructure,MEDIUM,2,0,120.5,1
SIM003063,12197,MAS,SR,54,9,12,0.44,1,Heavy Rain,2,Rolling Stock,HIGH,4,2,667.6,0
SIM003064,12199,CBE,SR,44,5,6,0.17,1,Storm,3,Crew,MEDIUM,3,2,400.9,0
SIM003065,12069,NDLS,NR,86,9,16,0.55,1,Clear,0,Crew,HIGH,5,4,3257.6,1
SIM003066,12043,BCT,WR,23,6,7,0.92,1,Rain,1,Operational,HIGH,2,0,89.1,1
SIM003067,12288,ST,WR,55,3,5,0.35,0,Heavy Rain,2,Weather,MEDIUM,4,0,673.9,1
SIM003068,12137,SC,SCR,18,7,10,0.63,0,Clear,0,Operational,HIGH,1,0,42.9,0
SIM003069,12110,SDAH,ER,14,3,20,1.14,1,Clear,0,Rolling Stock,HIGH,1,0,29.7,1
SIM003070,12215,COR,WCR,4,5,8,0.4,0,Clear,0,Signal,MEDIUM,0,0,4.0,0
SIM003071,12146,RTM,WR,12,4,6,0.11,1,Clear,0,Operational,MEDIUM,0,0,12.0,0
SIM003072,12256,NDLS,NR,46,9,16,0.24,0,Clear,0,Operational,HIGH,3,0,405.8,1
SIM003073,12239,DLI,NR,12,3,10,0.28,1,Clear,0,Infrastructure,HIGH,1,0,17.2,1
SIM003074,12215,JHS,NCR,54,3,7,0.36,0,Rain,1,Passenger,MEDIUM,4,0,588.5,1
SIM003075,12218,MYS,SWR,32,2,5,0.52,1,Rain,1,Rolling Stock,MEDIUM,2,0,133.9,1
SIM003076,12311,TATA,SER,49,2,6,0.89,0,Rain,1,Infrastructure,MEDIUM,4,0,361.2,1
SIM003077,12180,HWH,ER,1,5,23,0.73,1,Clear,0,Operational,HIGH,0,0,1.0,0
SIM003078,12071,JP,NWR,32,6,7,0.97,1,Fog,2,Operational,HIGH,2,0,136.0,0
SIM003079,12211,JP,NWR,37,6,7,0.63,1,Clear,0,Infrastructure,HIGH,3,0,181.6,0
SIM003080,12030,KYN,CR,37,5,8,0.8,0,Rain,1,Infrastructure,HIGH,3,0,219.6,1
SIM003081,12116,HWH,ER,57,5,23,0.48,1,Rain,1,Weather,HIGH,4,2,935.5,1
SIM003082,12054,NDLS,NR,1,9,16,0.64,0,Clear,0,Weather,HIGH,0,0,1.0,0
SIM003083,12272,VSKP,ECoR,59,5,8,0.19,0,Storm,3,Passenger,HIGH,4,0,726.9,1
SIM003084,12089,R,SECR,38,3,7,0.46,1,Clear,0,Crew,MEDIUM,3,0,215.7,1
SIM003085,12172,SDAH,ER,27,3,20,0.65,1,Fog,2,Weather,HIGH,2,0,100.2,1
SIM003086,12209,BPL,WCR,1,6,6,0.44,1,Clear,0,Signal,HIGH,0,0,1.0,0
SIM003087,12266,SBC,SWR,17,4,10,0.95,1,Clear,0,Infrastructure,HIGH,1,0,24.6,1
SIM003088,12216,COR,WCR,23,5,8,0.7,1,Fog,2,Signal,MEDIUM,2,2,76.3,1
SIM003089,12129,JP,NWR,80,6,7,0.87,1,Fog,2,Rolling Stock,HIGH,5,0,2014.8,0
SIM003090,12052,NDLS,NR,12,9,16,0.76,1,Clear,0,Passenger,HIGH,0,0,12.0,0
SIM003091,12095,KYN,CR,52,5,8,0.23,1,Clear,0,Signal,HIGH,4,2,713.2,1
SIM003092,12064,NDLS,NR,1,9,16,1.06,1,Clear,0,Weather,HIGH,0,0,1.0,0
SIM003093,12263,UBL,SWR,1,3,6,0.22,0,Storm,3,Rolling Stock,MEDIUM,0,0,1.0,0
SIM003094,12303,SDAH,ER,37,3,20,0.33,1,Clear,0,Signal,HIGH,2,0,178.5,1
SIM003095,12132,TVC,SR,2,5,5,1.07,1,Heavy Rain,2,Operational,HIGH,0,0,2.0,0
SIM003096,12172,MAS,SR,1,9,12,0.92,1,Clear,0,Crew,HIGH,0,0,1.0,0
SIM003097,12092,JP,NWR,21,6,7,1.04,0,Clear,0,Rolling Stock,HIGH,2,0,52.6,0
SIM003098,12018,VSKP,ECoR,36,5,8,0.67,0,Clear,0,Weather,HIGH,3,0,225.3,1
SIM003099,12054,COR,WCR,36,5,8,0.63,0,Clear,0,Crew,MEDIUM,3,0,193.6,1
SIM003100,12032,SBC,SWR,39,4,10,1.02,1,Storm,3,Infrastructure,HIGH,3,0,258.2,1
SIM003101,12223,BZA,SCR,52,5,10,0.51,1,Fog,2,Operational,HIGH,4,2,483.2,1
SIM003102,12037,PNBE,ECR,45,7,10,1.12,1,Heavy Rain,2,Infrastructure,HIGH,3,0,329.2,1
SIM003103,12023,ASR,NR,56,4,6,0.11,1,Clear,0,Operational,MEDIUM,4,2,644.0,1
SIM003104,12272,NDLS,NR,32,9,16,0.44,0,Clear,0,Weather,HIGH,2,0,152.2,1
SIM003105,12251,BSP,SECR,41,6,8,0.6,0,Storm,3,Weather,HIGH,3,0,319.3,1
SIM003106,12191,COR,WCR,47,5,8,0.22,0,Clear,0,Rolling Stock,MEDIUM,4,0,423.5,1
SIM003107,12098,HYB,SCR,38,1,6,0.11,0,Fog,2,Infrastructure,MEDIUM,3,0,116.1,0
SIM003108,12299,JHS,NCR,1,3,7,0.5,1,Clear,0,Passenger,MEDIUM,0,0,1.0,0
SIM003109,12082,MLDT,ER,61,5,5,0.39,0,Clear,0,Operational,LOW,4,0,847.5,1
SIM003110,12098,HYB,SCR,38,1,6,0.6,0,Fog,2,Infrastructure,MEDIUM,2,0,82.9,0
SIM003111,12075,BPL,WCR,39,6,6,0.73,1,Clear,0,Rolling Stock,HIGH,3,0,223.2,1
SIM003112,12146,ADI,WR,11,6,12,1.24,1,Clear,0,Infrastructure,HIGH,1,0,16.7,0
SIM003113,12109,ROU,SER,27,3,5,0.67,1,Clear,0,Rolling Stock,LOW,2,0,106.8,1
SIM003114,12297,BSP,SECR,36,6,8,0.63,1,Clear,0,Signal,HIGH,3,2,236.6,1
SIM003115,12070,COR,WCR,15,5,8,0.59,1,Clear,0,Infrastructure,MEDIUM,1,0,23.7,0
SIM003116,12131,MAS,SR,28,9,12,0.94,1,Clear,0,Passenger,HIGH,3,0,128.5,0
SIM003117,12260,PUNE,CR,23,5,6,0.53,0,Rain,1,Rolling Stock,HIGH,2,0,75.5,1
SIM003118,12234,NDLS,NR,39,9,16,0.78,1,Clear,0,Weather,HIGH,3,2,276.8,1
SIM003119,12303,HWH,ER,37,5,23,1.09,1,Clear,0,Signal,HIGH,3,0,242.6,1
SIM003120,12228,JP,NWR,5,6,7,1.21,1,Clear,0,Weather,HIGH,0,0,5.0,0
SIM003121,12014,CTC,ECoR,2,1,6,0.66,0,Storm,3,Weather,MEDIUM,0,0,2.0,0
SIM003122,12129,JP,NWR,38,6,7,0.18,1,Clear,0,Rolling Stock,HIGH,3,0,238.3,0
SIM003123,12298,SBC,SWR,59,4,10,0.41,0,Clear,0,Rolling Stock,HIGH,4,0,673.1,1
SIM003124,12123,SC,SCR,41,7,10,0.3,1,Clear,0,Infrastructure,HIGH,3,2,291.6,1
SIM003125,12026,LDH,NR,31,3,6,0.66,1,Clear,0,Operational,MEDIUM,2,0,147.5,0
SIM003126,12261,NDLS,NR,21,9,16,0.88,1,Heavy Rain,2,Weather,HIGH,2,0,63.3,1
SIM003127,12137,SBC,SWR,29,4,10,1.24,0,Clear,0,Crew,HIGH,2,0,85.9,1
SIM003128,12316,BWN,ER,79,3,6,0.24,1,Rain,1,Signal,MEDIUM,5,2,2022.2,1
SIM003129,12166,RTM,WR,31,4,6,0.25,1,Rain,1,Infrastructure,MEDIUM,2,0,153.0,1
SIM003130,12121,BZA,SCR,44,5,10,0.36,0,Clear,0,Crew,HIGH,3,0,333.0,1
SIM003131,12127,MLDT,ER,58,5,5,0.27,1,Clear,0,Weather,LOW,5,2,817.5,1
SIM003132,12268,SUR,CR,13,3,6,0.73,1,Fog,2,Operational,MEDIUM,1,0,19.3,0
SIM003133,12018,BBS,ECoR,40,6,6,0.92,0,Rain,1,Passenger,HIGH,3,0,253.0,1
SIM003134,12304,UBL,SWR,65,3,6,0.48,1,Clear,0,Weather,MEDIUM,5,2,1155.7,1
SIM003135,12245,DLI,NR,58,3,10,0.44,0,Storm,3,Infrastructure,HIGH,4,0,835.4,1
SIM003136,12010,MDU,SR,46,4,6,0.74,1,Fog,2,Operational,MEDIUM,4,0,411.3,0
SIM003137,12188,JBP,WCR,49,4,7,0.75,1,Rain,1,Signal,HIGH,4,2,555.2,1
SIM003138,12276,SBC,SWR,22,4,10,0.32,1,Clear,0,Signal,HIGH,2,2,67.2,1
SIM003139,12015,MAS,SR,59,9,12,0.43,1,Clear,0,Weather,HIGH,4,2,849.1,0
SIM003140,12224,COR,WCR,44,5,8,0.48,0,Fog,2,Rolling Stock,MEDIUM,4,0,373.1,1
SIM003141,12176,JBP,WCR,30,4,7,1.05,1,Clear,0,Infrastructure,HIGH,3,0,162.9,1
SIM003142,12187,PRYJ,NCR,16,6,10,0.68,1,Clear,0,Weather,HIGH,1,0,36.7,1
SIM003143,12108,BBS,ECoR,36,6,6,1.08,1,Clear,0,Crew,HIGH,3,0,197.9,1
SIM003144,12215,JP,NWR,22,6,7,0.52,0,Clear,0,Infrastructure,HIGH,2,0,67.0,0
SIM003145,12246,NDLS,NR,1,9,16,0.79,1,Clear,0,Passenger,HIGH,0,0,1.0,0
SIM003146,12055,MS,SR,9,2,10,0.33,1,Heavy Rain,2,Crew,MEDIUM,0,0,9.0,0
SIM003147,12037,MAS,SR,27,9,12,0.84,1,Clear,0,Signal,HIGH,2,0,89.6,0
SIM003148,12101,KGP,SER,44,5,9,0.7,1,Fog,2,Operational,HIGH,3,0,411.1,1
SIM003149,12018,BBS,ECoR,1,6,6,0.53,0,Storm,3,Passenger,HIGH,0,0,1.0,0
SIM003150,12192,ADI,WR,1,6,12,0.41,1,Clear,0,Operational,HIGH,0,0,1.0,0
SIM003151,12033,CSMT,CR,1,8,18,1.17,0,Clear,0,Weather,HIGH,0,0,1.0,0
SIM003152,12310,BZA,SCR,25,5,10,0.5,1,Clear,0,Operational,HIGH,2,0,120.4,1
SIM003153,12021,MYS,SWR,17,2,5,0.74,1,Clear,0,Infrastructure,MEDIUM,1,0,34.4,0
SIM003154,12042,DURG,SECR,37,2,6,0.92,0,Rain,1,Weather,MEDIUM,3,0,162.9,1
SIM003155,12095,KYN,CR,34,5,8,0.18,1,Clear,0,Signal,HIGH,2,2,163.8,1
SIM003156,12004,ADI,WR,50,6,12,0.86,1,Clear,0,Signal,HIGH,4,0,536.5,1
SIM003157,12162,TVC,SR,7,5,5,0.33,1,Clear,0,Passenger,HIGH,0,0,7.0,0
SIM003158,12043,BBS,ECoR,44,6,6,0.89,1,Clear,0,Weather,HIGH,3,2,283.7,1
SIM003159,12041,JHS,NCR,1,3,7,0.26,1,Fog,2,Weather,MEDIUM,0,0,1.0,0
SIM003160,12275,BAM,ECoR,1,3,4,0.41,0,Fog,2,Operational,LOW,0,0,1.0,0
SIM003161,12045,CSMT,CR,48,8,18,0.47,0,Fog,2,Weather,HIGH,3,0,393.7,1
SIM003162,12046,GKP,NER,42,5,10,0.17,0,Rain,1,Infrastructure,HIGH,3,0,271.5,1
SIM003163,12109,DLI,NR,44,3,10,0.93,1,Rain,1,Crew,HIGH,4,0,369.1,1
SIM003164,12042,ROU,SER,38,3,5,0.41,0,Clear,0,Rolling Stock,LOW,3,0,216.6,1
SIM003165,12248,NJP,NFR,57,2,6,0.25,1,Clear,0,Crew,MEDIUM,4,2,528.8,1
SIM003166,12139,CTC,ECoR,21,1,6,0.37,1,Heavy Rain,2,Passenger,MEDIUM,2,0,39.8,0
SIM003167,12051,JBP,WCR,16,4,7,1.18,1,Rain,1,Weather,HIGH,1,0,31.1,1
SIM003168,12237,ROU,SER,8,3,5,0.4,1,Clear,0,Passenger,LOW,0,0,8.0,0
SIM003169,12052,LDH,NR,83,3,6,0.62,1,Clear,0,Operational,MEDIUM,5,2,2465.5,1
SIM003170,12021,UBL,SWR,27,3,6,0.63,1,Clear,0,Weather,MEDIUM,2,0,94.9,1
SIM003171,12220,HWH,ER,3,5,23,0.9,1,Clear,0,Infrastructure,HIGH,0,0,3.0,0
SIM003172,12074,MAS,SR,1,9,12,0.14,1,Clear,0,Signal,HIGH,0,0,1.0,0
SIM003173,12147,KYN,CR,20,5,8,0.76,0,Clear,0,Signal,HIGH,2,0,61.3,1
SIM003174,12035,UBL,SWR,1,3,6,0.65,0,Clear,0,Crew,MEDIUM,0,0,1.0,0
SIM003175,12178,BWN,ER,1,3,6,0.94,1,Storm,3,Signal,MEDIUM,0,0,1.0,0
SIM003176,12251,BSP,SECR,28,6,8,0.39,0,Clear,0,Signal,HIGH,2,0,126.9,1
SIM003177,12043,CBE,SR,14,5,6,0.45,1,Clear,0,Rolling Stock,MEDIUM,1,0,19.6,0
SIM003178,12107,BZA,SCR,4,5,10,1.28,1,Clear,0,Passenger,HIGH,0,0,4.0,0
SIM003179,12083,BBS,ECoR,51,6,6,0.69,1,Clear,0,Signal,HIGH,4,2,470.1,1
SIM003180,12000,JP,NWR,4,6,7,1.21,1,Clear,0,Passenger,HIGH,0,0,4.0,0
SIM003181,12198,LDH,NR,1,3,6,0.79,1,Clear,0,Crew,MEDIUM,0,0,1.0,0
SIM003182,12265,TATA,SER,1,2,6,0.76,1,Clear,0,Infrastructure,MEDIUM,0,0,1.0,0
SIM003183,12049,ADI,WR,4,6,12,1.02,0,Clear,0,Signal,HIGH,0,0,4.0,0
SIM003184,12139,VSKP,ECoR,24,5,8,0.64,1,Fog,2,Rolling Stock,HIGH,2,0,85.4,1
SIM003185,12317,BBS,ECoR,78,6,6,0.51,0,Rain,1,Rolling Stock,HIGH,5,0,1194.9,1
SIM003186,12125,GHY,NFR,30,4,6,1.04,1,Rain,1,Signal,HIGH,3,0,123.4,1
SIM003187,12306,MAO,KR,20,3,5,0.11,0,Clear,0,Passenger,MEDIUM,2,0,48.9,1
SIM003188,12272,MS,SR,60,2,10,0.43,0,Clear,0,Weather,MEDIUM,4,0,594.4,0
SIM003189,12264,MAO,KR,39,3,5,0.37,1,Fog,2,Operational,MEDIUM,3,2,215.7,1
SIM003190,12117,COR,WCR,14,5,8,0.6,1,Clear,0,Weather,MEDIUM,0,0,14.0,0
SIM003191,12038,PNBE,ECR,13,7,10,0.63,1,Heavy Rain,2,Operational,HIGH,1,0,24.8,0
SIM003192,12254,BBS,ECoR,6,6,6,0.39,0,Clear,0,Rolling Stock,HIGH,0,0,6.0,0
SIM003193,12231,MLDT,ER,1,5,5,0.68,1,Rain,1,Signal,LOW,0,0,1.0,0
SIM003194,12015,SC,SCR,76,7,10,0.51,1,Clear,0,Rolling Stock,HIGH,5,2,1537.7,1
